,id,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Salary,Year,SalaryCap
95,AntonioDaniels2000,AntonioDaniels,SG,24,SAS,68,1,17.6,2.4,5.1,0.474,0.3,1.0,0.33299999999999996,2.1,4.1,0.507,0.506,1.1,1.5,0.713,0.2,1.0,1.3,2.6,0.8,0.1,0.9,1.1,6.2,2794920.0,2000,34000000
96,KornelDavid2000,KornelDavid,SF,28,TOT,32,5,14.8,2.1,4.9,0.42700000000000005,0.0,0.1,0.0,2.1,4.8,0.435,0.42700000000000005,1.4,1.8,0.804,0.8,1.7,2.5,0.5,0.5,0.1,1.0,1.8,5.6,202941.0,2000,34000000
97,AntonioDavis2000,AntonioDavis,C,31,TOR,79,78,31.4,4.0,9.0,0.44,0.0,0.0,,4.0,9.0,0.44,0.44,3.6,4.7,0.765,3.0,5.8,8.8,1.3,0.5,1.3,1.5,3.4,11.5,4200000.0,2000,34000000
98,BaronDavis2000,BaronDavis,PG,20,CHH,82,0,18.6,2.2,5.3,0.42,0.3,1.4,0.225,1.9,3.9,0.488,0.449,1.2,1.9,0.634,0.6,1.4,2.0,3.8,1.2,0.2,1.7,2.5,5.9,2712480.0,2000,34000000
99,BenDavis2000,BenDavis,PF,27,PHO,5,0,4.4,0.4,1.2,0.33299999999999996,0.0,0.0,,0.4,1.2,0.33299999999999996,0.33299999999999996,0.0,0.0,,0.6,1.2,1.8,0.4,0.2,0.2,0.6,0.4,0.8,45847.0,2000,34000000
100,DaleDavis2000,DaleDavis,C,30,IND,74,72,28.7,4.1,8.1,0.502,0.0,0.0,,4.1,8.1,0.502,0.502,1.9,2.7,0.685,3.5,6.4,9.9,0.9,0.7,1.3,1.2,2.7,10.0,4490000.0,2000,34000000
101,EmanualDavis2000,EmanualDavis,PG,31,SEA,54,2,13.0,1.5,4.1,0.364,0.6,1.9,0.301,0.9,2.2,0.419,0.434,0.5,0.7,0.684,0.3,1.6,1.9,1.3,0.7,0.1,0.8,1.3,4.0,510000.0,2000,34000000
102,HubertDavis2000,HubertDavis,PG,29,DAL,79,15,23.0,2.7,5.9,0.46799999999999997,1.0,2.1,0.491,1.7,3.8,0.455,0.556,0.8,1.0,0.87,0.2,1.5,1.7,1.8,0.3,0.0,0.9,1.4,7.4,752500.0,2000,34000000
103,MarkDavis2000,MarkDavis,SF,26,GSW,23,7,20.2,2.4,6.0,0.409,0.0,0.1,0.0,2.4,5.9,0.415,0.409,1.3,2.0,0.66,1.3,2.3,3.7,1.7,1.1,0.2,1.7,2.3,6.2,106000.0,2000,34000000
104,RickyDavis2000,RickyDavis,SG,20,CHH,48,4,11.9,2.0,3.9,0.503,0.0,0.1,0.0,2.0,3.8,0.514,0.503,0.8,1.1,0.765,0.6,1.1,1.7,1.3,0.6,0.2,1.0,0.8,4.7,878160.0,2000,34000000
105,ToddDay2000,ToddDay,SG,30,PHO,58,1,16.2,2.2,5.7,0.39399999999999996,1.1,2.8,0.38799999999999996,1.1,2.8,0.4,0.491,1.2,1.9,0.667,0.5,1.7,2.2,1.1,0.8,0.4,0.9,2.2,6.8,510000.0,2000,34000000
106,AndrewDeClercq2000,AndrewDeClercq,C,26,CLE,82,31,22.3,2.7,5.4,0.508,0.0,0.0,,2.7,5.4,0.508,0.508,1.1,2.0,0.588,1.9,3.5,5.4,0.7,0.8,0.8,1.3,3.4,6.6,1680000.0,2000,34000000
107,VinnyDelNegro2000,VinnyDelNegro,PG,33,MIL,67,0,18.1,2.3,4.9,0.47100000000000003,0.1,0.4,0.33299999999999996,2.2,4.5,0.48200000000000004,0.483,0.5,0.6,0.897,0.1,1.5,1.6,2.4,0.5,0.0,0.7,1.2,5.2,1925000.0,2000,34000000
108,TonyDelk2000,TonyDelk,PG,26,SAC,46,1,14.8,2.6,6.1,0.43,0.2,0.9,0.225,2.4,5.2,0.46399999999999997,0.446,1.0,1.3,0.797,0.8,1.1,1.9,1.2,0.8,0.1,0.7,1.3,6.4,485000.0,2000,34000000
109,DerrickDial2000,DerrickDial,SG,24,SAS,8,0,11.9,2.1,5.8,0.37,0.4,1.5,0.25,1.8,4.3,0.41200000000000003,0.402,0.4,0.6,0.6,1.8,1.5,3.3,0.6,0.1,0.1,0.8,1.3,5.0,301875.0,2000,34000000
110,MichaelDickerson2000,MichaelDickerson,SG,24,VAN,82,82,37.8,6.8,15.5,0.436,1.5,3.5,0.409,5.3,11.9,0.444,0.483,3.3,4.0,0.83,1.0,2.5,3.4,2.5,1.4,0.5,2.0,2.8,18.2,1224960.0,2000,34000000
111,VladeDivac2000,VladeDivac,C,31,SAC,82,81,29.0,4.7,9.3,0.503,0.1,0.3,0.26899999999999996,4.6,9.0,0.511,0.507,2.8,4.1,0.691,2.1,5.9,8.0,3.0,1.3,1.3,2.3,3.1,12.3,8837774.0,2000,34000000
112,MichaelDoleac2000,MichaelDoleac,C,22,ORL,81,29,16.5,3.0,6.6,0.452,0.0,0.0,0.5,3.0,6.6,0.452,0.45299999999999996,1.0,1.2,0.8420000000000001,1.1,3.0,4.1,0.8,0.4,0.4,0.8,2.8,7.0,1357320.0,2000,34000000
113,ShermanDouglas2000,ShermanDouglas,PG,33,NJN,20,2,15.5,2.3,4.5,0.5,0.3,0.8,0.313,2.0,3.7,0.541,0.528,1.3,1.4,0.893,0.7,0.8,1.5,1.7,0.9,0.0,1.2,1.3,6.0,1000000.0,2000,34000000
114,BryceDrew2000,BryceDrew,PG,25,HOU,72,5,18.0,2.2,5.7,0.38299999999999995,0.8,2.3,0.36200000000000004,1.4,3.5,0.396,0.45399999999999996,0.6,0.7,0.8490000000000001,0.3,1.1,1.4,2.3,0.6,0.0,0.9,1.1,5.8,1105560.0,2000,34000000
115,ChrisDudley2000,ChrisDudley,C,34,NYK,47,3,9.8,0.5,1.4,0.34299999999999997,0.0,0.0,,0.5,1.4,0.34299999999999997,0.34299999999999997,0.2,0.6,0.33299999999999996,1.3,1.6,2.9,0.1,0.1,0.4,0.4,2.0,1.2,7100000.0,2000,34000000
116,TimDuncan2000,TimDuncan,PF,23,SAS,74,74,38.9,8.5,17.3,0.49,0.0,0.1,0.091,8.5,17.2,0.494,0.491,6.2,8.1,0.7609999999999999,3.5,8.9,12.4,3.2,0.9,2.2,3.3,2.8,23.2,3858240.0,2000,34000000
117,HowardEisley2000,HowardEisley,PG,27,UTA,82,5,25.6,3.4,8.2,0.418,0.7,2.0,0.368,2.7,6.2,0.434,0.462,1.0,1.2,0.8240000000000001,0.3,1.8,2.1,4.2,0.7,0.1,1.6,2.7,8.6,1560000.0,2000,34000000
118,ObinnaEkezie2000,ObinnaEkezie,PF,24,VAN,39,0,9.0,1.1,2.3,0.466,0.0,0.0,,1.1,2.3,0.466,0.466,1.1,1.6,0.672,0.9,1.5,2.4,0.2,0.2,0.1,0.7,1.6,3.2,301875.0,2000,34000000
119,MarioElie2000,MarioElie,SF,36,SAS,79,79,28.1,2.5,5.8,0.42700000000000005,0.9,2.4,0.39799999999999996,1.5,3.4,0.446,0.508,1.6,1.9,0.846,0.6,2.5,3.2,2.4,0.9,0.1,1.6,2.0,7.5,1925000.0,2000,34000000
120,SeanElliott2000,SeanElliott,SF,31,SAS,19,19,20.6,2.0,5.6,0.358,0.7,1.9,0.35100000000000003,1.3,3.6,0.36200000000000004,0.42,1.3,1.7,0.7809999999999999,0.3,2.2,2.5,1.5,0.6,0.1,1.0,1.8,6.0,5433333.0,2000,34000000
121,DaleEllis2000,DaleEllis,SG,39,TOT,42,5,13.4,1.6,3.8,0.415,0.9,2.4,0.37,0.7,1.4,0.49200000000000005,0.531,0.2,0.3,0.6920000000000001,0.3,1.0,1.3,0.3,0.3,0.0,0.5,1.1,4.2,2095250.0,2000,34000000
122,LaPhonsoEllis2000,LaPhonsoEllis,PF,29,ATL,58,8,22.6,3.6,8.0,0.45,0.1,0.4,0.14300000000000002,3.6,7.6,0.465,0.45399999999999996,1.1,1.6,0.695,1.7,3.3,5.0,1.0,0.6,0.4,0.9,2.3,8.4,1925000.0,2000,34000000
123,PervisEllison2000,PervisEllison,C,32,BOS,30,5,9.0,0.6,1.4,0.442,0.0,0.0,,0.6,1.4,0.442,0.442,0.5,0.7,0.7140000000000001,1.0,1.3,2.2,0.4,0.3,0.3,0.4,2.2,1.8,2750000.0,2000,34000000
124,EvanEschmeyer2000,EvanEschmeyer,C,24,NJN,31,5,12.0,1.2,2.3,0.528,0.0,0.0,,1.2,2.3,0.528,0.528,0.5,1.0,0.5,1.3,2.2,3.5,0.7,0.3,0.7,0.7,2.7,2.9,301875.0,2000,34000000
125,PatrickEwing2000,PatrickEwing,C,37,NYK,62,62,32.8,5.8,12.5,0.466,0.0,0.0,0.0,5.8,12.5,0.467,0.466,3.3,4.6,0.731,2.3,7.5,9.7,0.9,0.6,1.4,2.3,3.2,15.0,15000000.0,2000,34000000
126,TonyFarmer2000,TonyFarmer,PF,30,GSW,74,9,16.2,1.7,4.2,0.40700000000000003,0.1,0.6,0.182,1.6,3.6,0.444,0.42,2.7,3.6,0.7659999999999999,1.6,2.4,4.0,1.0,0.9,0.2,1.1,2.3,6.3,510000.0,2000,34000000
127,JamieFeick2000,JamieFeick,C,25,NJN,81,17,27.7,2.2,5.2,0.428,0.0,0.0,1.0,2.2,5.2,0.424,0.431,1.2,1.6,0.7070000000000001,3.3,6.1,9.3,0.8,0.5,0.5,0.7,2.5,5.7,2000000.0,2000,34000000
128,DannyFerry2000,DannyFerry,PF,33,CLE,63,3,21.0,3.0,6.0,0.49700000000000005,0.5,1.2,0.44,2.5,4.8,0.511,0.541,0.8,0.9,0.912,0.9,2.9,3.8,1.1,0.3,0.4,0.9,2.9,7.3,4000000.0,2000,34000000
129,MichaelFinley2000,MichaelFinley,SF,26,DAL,82,82,42.2,9.1,20.0,0.457,1.2,3.0,0.401,7.9,16.9,0.467,0.48700000000000004,3.2,3.9,0.82,1.5,4.8,6.3,5.3,1.3,0.4,2.4,2.1,22.6,7200000.0,2000,34000000
130,DerekFisher2000,DerekFisher,PG,25,LAL,78,22,23.1,2.1,6.2,0.34600000000000003,0.7,2.1,0.313,1.5,4.1,0.363,0.4,1.3,1.9,0.7240000000000001,0.3,1.6,1.8,2.8,1.0,0.0,1.0,1.9,6.3,3000000.0,2000,34000000
131,DannyFortson2000,DannyFortson,PF,23,BOS,55,5,15.6,2.5,4.8,0.528,0.0,0.0,,2.5,4.8,0.528,0.528,2.5,3.4,0.735,2.6,4.1,6.7,0.5,0.4,0.1,1.2,3.3,7.6,1678800.0,2000,34000000
132,GregFoster2000,GregFoster,PF,31,SEA,60,5,12.0,1.5,3.7,0.406,0.1,0.3,0.2,1.5,3.5,0.42100000000000004,0.413,0.3,0.5,0.643,0.3,1.5,1.8,0.7,0.2,0.3,0.5,1.8,3.4,1603861.0,2000,34000000
133,JeffFoster2000,JeffFoster,C,23,IND,19,0,4.5,0.7,1.2,0.565,0.0,0.1,0.0,0.7,1.2,0.591,0.565,0.9,1.3,0.68,0.6,1.1,1.7,0.3,0.3,0.1,0.1,0.9,2.3,857760.0,2000,34000000
134,RickFox2000,RickFox,SF,30,LAL,82,1,18.0,2.5,6.1,0.414,0.7,2.2,0.326,1.8,3.9,0.46399999999999997,0.473,0.8,1.0,0.8079999999999999,0.8,1.6,2.4,1.7,0.6,0.3,1.1,2.5,6.5,3033000.0,2000,34000000
135,AdonalFoyle2000,AdonalFoyle,C,24,GSW,76,59,21.8,2.5,5.0,0.508,0.0,0.0,,2.5,5.0,0.508,0.508,0.4,1.2,0.37799999999999995,2.3,3.3,5.6,0.6,0.3,1.8,0.9,2.9,5.5,1922520.0,2000,34000000
136,SteveFrancis2000,SteveFrancis,PG,22,HOU,77,77,36.1,6.5,14.5,0.445,1.4,4.0,0.345,5.1,10.5,0.483,0.493,3.7,4.7,0.7859999999999999,2.0,3.3,5.3,6.6,1.5,0.4,4.0,3.0,18.0,3020520.0,2000,34000000
137,ToddFuller2000,ToddFuller,C,25,CHH,41,2,9.7,1.2,3.0,0.418,0.0,0.0,,1.2,3.0,0.418,0.418,0.8,1.3,0.604,0.9,1.8,2.7,0.1,0.2,0.2,0.7,1.1,3.3,485000.0,2000,34000000
138,LawrenceFunderburke2000,LawrenceFunderburke,PF,29,SAC,75,1,13.7,2.5,4.7,0.523,0.0,0.0,0.0,2.5,4.7,0.526,0.523,1.5,2.2,0.706,1.3,1.8,3.1,0.4,0.4,0.3,0.5,1.2,6.4,2400000.0,2000,34000000
139,KevinGarnett2000,KevinGarnett,PF,23,MIN,81,81,40.0,9.4,18.8,0.49700000000000005,0.4,1.0,0.37,9.0,17.8,0.504,0.507,3.8,5.0,0.765,2.8,9.0,11.8,5.0,1.5,1.6,3.3,2.5,22.9,16806300.0,2000,34000000
140,DeanGarrett2000,DeanGarrett,C,33,MIN,56,23,10.8,0.9,1.9,0.444,0.0,0.0,,0.9,1.9,0.444,0.444,0.3,0.5,0.6920000000000001,0.7,1.8,2.5,0.3,0.1,0.7,0.4,1.7,2.0,2520000.0,2000,34000000
141,KiwaneLemorrisGarris2000,KiwaneLemorrisGarris,SG,25,ORL,3,0,7.7,0.7,3.3,0.2,0.0,0.3,0.0,0.7,3.0,0.222,0.2,0.0,0.0,,0.0,0.3,0.3,0.7,0.0,0.0,0.3,0.0,1.3,,2000,34000000
142,PatGarrity2000,PatGarrity,SF,23,ORL,82,1,18.0,3.1,7.1,0.441,1.0,2.4,0.401,2.2,4.7,0.461,0.509,1.0,1.4,0.721,0.5,2.0,2.6,0.7,0.4,0.2,1.0,2.4,8.2,952800.0,2000,34000000
143,ChrisGatling2000,ChrisGatling,PF,32,TOT,85,0,21.3,4.3,9.4,0.455,0.2,0.8,0.257,4.1,8.6,0.474,0.466,3.1,4.4,0.713,1.8,4.1,5.9,0.8,1.0,0.3,2.0,2.9,11.9,4875200.0,2000,34000000
144,MattGeiger2000,MattGeiger,C,30,PHI,65,20,21.6,4.0,9.1,0.441,0.0,0.1,0.0,4.0,9.0,0.444,0.441,1.7,2.2,0.779,2.4,3.6,6.0,0.6,0.4,0.3,1.4,3.0,9.7,6889520.0,2000,34000000
145,DeveanGeorge2000,DeveanGeorge,SF,22,LAL,49,1,7.0,1.1,2.9,0.389,0.3,1.0,0.34,0.8,2.0,0.41200000000000003,0.444,0.6,0.8,0.659,0.6,0.9,1.5,0.2,0.2,0.1,0.4,1.1,3.2,790440.0,2000,34000000
146,KendallGill2000,KendallGill,SF,31,NJN,76,75,31.0,5.2,12.6,0.414,0.3,1.0,0.256,4.9,11.6,0.428,0.425,2.4,3.4,0.71,1.1,2.6,3.7,2.8,1.8,0.5,1.2,2.8,13.1,5600000.0,2000,34000000
147,ArmenGilliam2000,ArmenGilliam,PF,35,UTA,50,0,15.6,2.7,6.1,0.436,0.0,0.0,0.0,2.7,6.1,0.43799999999999994,0.436,1.3,1.7,0.779,1.4,2.7,4.2,0.8,0.2,0.3,1.1,1.7,6.7,4019200.0,2000,34000000
148,DionGlover2000,DionGlover,SG,21,ATL,30,1,14.9,2.2,5.7,0.386,0.4,1.5,0.267,1.8,4.2,0.429,0.42100000000000004,1.7,2.3,0.7290000000000001,0.5,0.8,1.3,0.9,0.5,0.1,0.9,0.9,6.5,893400.0,2000,34000000
149,BrianGrant2000,BrianGrant,PF,27,POR,63,14,21.0,2.7,5.6,0.491,0.0,0.0,0.5,2.7,5.6,0.491,0.493,1.8,2.6,0.675,1.9,3.5,5.5,1.0,0.5,0.4,1.3,2.6,7.3,7680862.0,2000,34000000
150,GaryGrant2000,GaryGrant,PG,34,POR,3,0,8.0,2.0,4.7,0.429,0.0,0.0,,2.0,4.7,0.429,0.429,0.0,0.0,,0.0,1.0,1.0,0.3,0.3,0.0,0.7,1.0,4.0,1200000.0,2000,34000000
151,HoraceGrant2000,HoraceGrant,PF,34,SEA,76,76,35.4,3.5,7.9,0.444,0.0,0.1,0.0,3.5,7.8,0.447,0.444,1.1,1.5,0.721,2.2,5.6,7.8,2.5,0.7,0.8,0.8,2.5,8.1,5952381.0,2000,34000000
152,DevinGray2000,DevinGray,SF,27,HOU,21,2,5.9,0.7,1.8,0.405,0.0,0.0,,0.7,1.8,0.405,0.405,0.9,1.4,0.655,0.5,0.7,1.2,0.2,0.2,0.1,0.2,1.0,2.3,88223.0,2000,34000000
153,ACGreen2000,ACGreen,PF,36,LAL,82,82,23.5,2.1,4.7,0.447,0.0,0.0,0.25,2.1,4.7,0.449,0.44799999999999995,0.8,1.2,0.695,2.0,4.0,5.9,1.0,0.6,0.2,0.6,1.5,5.0,1700000.0,2000,34000000
154,AdrianGriffin2000,AdrianGriffin,SG,25,BOS,72,47,26.8,2.4,5.7,0.424,0.2,0.8,0.281,2.2,4.9,0.447,0.44299999999999995,1.7,2.2,0.753,1.8,3.4,5.2,2.5,1.6,0.2,1.3,3.1,6.7,385000.0,2000,34000000
155,TomGugliotta2000,TomGugliotta,PF,30,PHO,54,54,32.7,5.7,11.9,0.48100000000000004,0.0,0.1,0.125,5.7,11.8,0.485,0.48100000000000004,2.2,2.8,0.775,2.6,5.3,7.9,2.3,1.5,0.6,2.0,2.8,13.7,8558535.0,2000,34000000
156,DarvinHam2000,DarvinHam,SF,26,MIL,35,21,22.6,2.0,3.7,0.555,0.0,0.0,0.0,2.0,3.6,0.5589999999999999,0.555,1.0,2.2,0.449,2.4,2.5,4.9,1.2,0.8,0.8,0.8,2.9,5.1,460000.0,2000,34000000
157,RichardHamilton2000,RichardHamilton,SG,21,WAS,71,12,19.3,3.6,8.5,0.42,0.4,1.1,0.364,3.2,7.4,0.428,0.44299999999999995,1.5,1.9,0.774,0.5,1.3,1.8,1.5,0.4,0.1,1.2,2.0,9.0,1836240.0,2000,34000000
158,ThomasHamilton2000,ThomasHamilton,C,24,HOU,22,7,12.4,1.6,3.6,0.44299999999999995,0.0,0.0,,1.6,3.6,0.44299999999999995,0.44299999999999995,0.5,1.0,0.522,1.4,2.7,4.1,0.7,0.2,0.6,1.3,1.1,3.7,510000.0,2000,34000000
159,TomHammonds2000,TomHammonds,PF,32,MIN,56,0,6.6,0.8,1.7,0.433,0.0,0.0,,0.8,1.7,0.433,0.433,0.6,1.0,0.589,0.6,1.2,1.8,0.2,0.1,0.1,0.4,1.0,2.1,1800000.0,2000,34000000
160,AnferneeHardaway2000,AnferneeHardaway,SG,28,PHO,60,60,37.6,6.3,13.3,0.474,0.6,1.7,0.324,5.8,11.6,0.496,0.494,3.8,4.8,0.79,1.5,4.3,5.8,5.3,1.6,0.6,2.6,2.7,16.9,9000000.0,2000,34000000
161,TimHardaway2000,TimHardaway,PG,33,MIA,52,52,32.2,4.7,12.3,0.386,1.8,4.9,0.36700000000000005,2.9,7.3,0.39799999999999996,0.45899999999999996,2.1,2.6,0.8270000000000001,0.5,2.4,2.9,7.4,0.9,0.1,2.3,2.2,13.4,4800000.0,2000,34000000
162,RonHarper2000,RonHarper,PG,36,LAL,80,78,25.5,2.7,6.6,0.39899999999999997,0.4,1.3,0.311,2.2,5.3,0.42100000000000004,0.43,1.3,1.8,0.68,1.2,3.0,4.2,3.4,1.1,0.5,1.7,2.1,7.0,2000000.0,2000,34000000
163,MattHarpring2000,MattHarpring,SF,23,ORL,4,0,15.8,1.0,4.3,0.235,0.5,0.5,1.0,0.5,3.8,0.133,0.294,1.5,1.8,0.857,1.3,1.8,3.0,2.0,1.3,0.3,0.3,1.8,4.0,1163760.0,2000,34000000
164,AlHarrington2000,AlHarrington,PF,19,IND,50,0,17.1,2.4,5.3,0.45799999999999996,0.2,0.7,0.235,2.3,4.6,0.491,0.473,1.6,2.2,0.703,0.9,2.2,3.2,0.8,0.5,0.2,1.3,2.6,6.6,745800.0,2000,34000000
165,OthellaHarrington2000,OthellaHarrington,PF,26,VAN,82,82,32.6,5.1,10.1,0.506,0.0,0.0,0.0,5.1,10.1,0.507,0.506,2.9,3.6,0.792,2.4,4.5,6.9,1.2,0.4,0.7,2.6,3.5,13.1,2025000.0,2000,34000000
166,LuciousHarris2000,LuciousHarris,SG,29,NJN,77,11,19.6,2.6,6.0,0.428,0.5,1.5,0.33,2.1,4.5,0.46,0.469,1.0,1.3,0.7979999999999999,0.7,1.7,2.4,1.3,0.8,0.1,0.5,1.3,6.7,1920000.0,2000,34000000
167,AntonioHarvey2000,AntonioHarvey,PF,29,POR,19,0,7.2,0.9,1.6,0.5670000000000001,0.0,0.0,,0.9,1.6,0.5670000000000001,0.5670000000000001,0.4,0.6,0.583,0.4,1.3,1.7,0.3,0.1,0.3,0.6,1.1,2.2,510000.0,2000,34000000
168,HerseyHawkins2000,HerseyHawkins,SG,33,CHI,61,49,26.6,2.6,6.1,0.424,0.9,2.3,0.39,1.7,3.8,0.444,0.49700000000000005,1.8,2.0,0.899,0.5,2.4,2.9,2.2,1.2,0.2,1.6,2.4,7.9,4164100.0,2000,34000000
169,MichaelHawkins2000,MichaelHawkins,PG,27,CHH,12,0,3.0,0.3,1.1,0.231,0.1,0.4,0.2,0.2,0.7,0.25,0.26899999999999996,0.1,0.2,0.5,0.0,0.6,0.6,1.1,0.0,0.0,0.3,0.2,0.7,465029.0,2000,34000000
170,AlanHenderson2000,AlanHenderson,PF,27,ATL,82,82,33.8,5.2,11.3,0.461,0.0,0.1,0.1,5.2,11.2,0.465,0.462,2.7,4.1,0.6709999999999999,3.2,3.7,7.0,0.9,1.0,0.7,1.7,2.8,13.2,5318437.0,2000,34000000
171,CedricHenderson2000,CedricHenderson,SF,24,CLE,61,7,18.1,2.1,5.3,0.396,0.0,0.2,0.067,2.1,5.1,0.41200000000000003,0.397,1.1,1.7,0.6629999999999999,0.6,1.7,2.3,0.9,0.6,0.3,1.1,1.6,5.4,2400000.0,2000,34000000
172,MarkHendrickson2000,MarkHendrickson,PF,25,TOT,15,0,4.7,0.3,0.5,0.625,0.0,0.0,,0.3,0.5,0.625,0.625,0.2,0.3,0.75,0.2,0.7,0.9,0.4,0.1,0.1,0.2,0.5,0.9,62764.0,2000,34000000
173,ChrisHerren2000,ChrisHerren,PG,24,DEN,45,1,13.3,1.0,2.8,0.363,0.5,1.5,0.358,0.5,1.3,0.368,0.46,0.6,0.9,0.675,0.3,0.9,1.2,2.5,0.3,0.0,0.9,1.6,3.1,301875.0,2000,34000000
174,GrantHill2000,GrantHill,SF,27,DET,74,74,37.5,9.4,19.2,0.489,0.5,1.3,0.34700000000000003,8.9,17.9,0.5,0.501,6.5,8.2,0.795,1.3,5.3,6.6,5.2,1.4,0.6,3.2,2.6,25.8,6939000.0,2000,34000000
175,TyroneHill2000,TyroneHill,PF,31,PHI,68,65,31.7,4.7,9.6,0.485,0.0,0.0,0.0,4.7,9.6,0.485,0.485,2.6,3.8,0.691,3.2,6.0,9.2,0.8,0.9,0.4,1.8,3.6,12.0,6422400.0,2000,34000000
176,FredHoiberg2000,FredHoiberg,SG,27,CHI,31,11,27.3,2.9,7.4,0.387,1.0,3.0,0.34,1.8,4.4,0.419,0.457,2.2,2.5,0.9079999999999999,0.2,3.3,3.5,2.7,1.3,0.1,1.4,2.1,9.0,800000.0,2000,34000000
177,DerekHood2000,DerekHood,PF,23,CHH,2,0,2.0,0.0,1.5,0.0,0.0,0.0,,0.0,1.5,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,49721.0,2000,34000000
178,JeffHornacek2000,JeffHornacek,SG,36,UTA,77,77,27.7,4.6,9.5,0.49200000000000005,0.9,1.8,0.478,3.8,7.7,0.495,0.537,2.2,2.3,0.95,0.6,1.7,2.4,2.6,0.9,0.2,1.5,1.9,12.4,5200000.0,2000,34000000
179,RobertHorry2000,RobertHorry,PF,29,LAL,76,0,22.2,2.1,4.8,0.43799999999999994,0.4,1.2,0.309,1.7,3.5,0.483,0.478,1.2,1.5,0.7879999999999999,1.8,3.0,4.8,1.6,1.1,1.1,1.0,2.5,5.7,4800000.0,2000,34000000
180,AllanHouston2000,AllanHouston,SG,28,NYK,82,82,38.6,7.5,15.5,0.483,1.3,3.0,0.436,6.2,12.5,0.494,0.525,3.4,4.1,0.838,0.5,2.8,3.3,2.7,0.8,0.2,2.3,2.7,19.7,8000000.0,2000,34000000
181,JuwanHoward2000,JuwanHoward,PF,26,WAS,82,82,35.5,6.2,13.5,0.45899999999999996,0.0,0.1,0.0,6.2,13.4,0.462,0.45899999999999996,2.5,3.4,0.735,1.6,4.1,5.7,3.0,0.8,0.3,2.7,3.6,14.9,15000000.0,2000,34000000
182,TroyHudson2000,TroyHudson,PG,23,LAC,62,38,25.7,3.3,8.7,0.377,1.0,3.1,0.311,2.3,5.6,0.414,0.433,1.2,1.5,0.8109999999999999,0.5,1.9,2.4,3.9,0.7,0.0,1.7,1.0,8.8,460000.0,2000,34000000
183,LarryHughes2000,LarryHughes,SG,21,TOT,82,37,28.3,5.6,14.0,0.4,0.4,1.5,0.23199999999999998,5.2,12.5,0.42100000000000004,0.413,3.4,4.6,0.74,1.4,2.9,4.3,2.5,1.4,0.3,2.4,2.3,15.0,1722240.0,2000,34000000
184,RickHughes2000,RickHughes,PF,26,DAL,21,0,10.7,1.7,3.4,0.486,0.0,0.0,0.0,1.7,3.4,0.493,0.486,0.6,1.2,0.462,1.1,1.2,2.3,0.4,0.1,0.0,0.7,1.4,3.9,115423.0,2000,34000000
185,LindseyHunter2000,LindseyHunter,PG,29,DET,82,82,35.6,4.6,10.9,0.425,2.0,4.7,0.43200000000000005,2.6,6.1,0.419,0.519,1.4,1.9,0.76,0.4,2.6,3.0,4.0,1.6,0.3,1.8,2.6,12.7,2350000.0,2000,34000000
186,AllenIverson2000,AllenIverson,SG,24,PHI,70,70,40.8,10.4,24.8,0.42100000000000004,1.3,3.7,0.341,9.1,21.0,0.435,0.446,6.3,8.9,0.713,1.0,2.8,3.8,4.7,2.1,0.1,3.3,2.3,28.4,9000000.0,2000,34000000
187,BobbyJackson2000,BobbyJackson,PG,26,MIN,73,10,14.2,1.9,4.7,0.405,0.2,0.6,0.28300000000000003,1.7,4.1,0.423,0.423,1.0,1.3,0.7759999999999999,0.7,1.4,2.1,2.4,0.7,0.1,0.8,1.6,5.1,903360.0,2000,34000000
188,JarenJackson2000,JarenJackson,SG,32,SAS,81,12,20.9,2.3,6.0,0.381,1.3,3.8,0.353,1.0,2.2,0.429,0.49200000000000005,0.4,0.6,0.647,0.4,1.8,2.2,1.5,0.7,0.1,0.8,1.9,6.3,2483333.0,2000,34000000
189,JermaineJackson2000,JermaineJackson,SG,23,DET,7,0,10.4,0.1,1.6,0.091,0.0,0.1,0.0,0.1,1.4,0.1,0.091,0.7,1.1,0.625,0.1,1.4,1.6,0.6,0.4,0.0,1.0,1.0,1.0,302875.0,2000,34000000
190,JimJackson2000,JimJackson,SF,29,ATL,79,76,35.0,6.4,15.6,0.41100000000000003,1.5,3.8,0.386,4.9,11.8,0.418,0.45799999999999996,2.4,2.7,0.877,1.3,3.7,5.0,2.9,0.7,0.1,2.3,2.1,16.7,1925000.0,2000,34000000
191,MarkJackson2000,MarkJackson,PG,34,IND,81,81,27.0,3.0,7.0,0.43200000000000005,1.1,2.7,0.40299999999999997,1.9,4.3,0.45,0.51,1.0,1.2,0.8059999999999999,0.8,2.9,3.7,8.0,0.9,0.1,2.1,1.4,8.1,4000000.0,2000,34000000
192,RandellJackson2000,RandellJackson,PF,24,DAL,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115500.0,2000,34000000
